image_path,mean_patch_area,union_area,obj_coverage,main_obj_covered,efficiency
/home/omen_pc1/ava/images/165180.jpg,0.06967552681992337,0.2335,0.25,1.0,3.588060419638101
/home/omen_pc1/ava/images/287613.jpg,0.04458234130899223,0.2156,0.0,0.0,0.0
/home/omen_pc1/ava/images/377303.jpg,0.11197050644028103,0.4806,0.25,0.0,2.2327308141035904
/home/omen_pc1/ava/images/947139.jpg,0.09048310291858677,0.411,1.0,1.0,11.051787214898694
/home/omen_pc1/ava/images/214474.jpg,0.05154538370708693,0.186,0.0,0.0,0.0
/home/omen_pc1/ava/images/913387.jpg,0.09989643463497452,0.3906,0.6666666666666666,0.0,6.673578182271396
/home/omen_pc1/ava/images/442655.jpg,0.0894156094057538,0.3698,0.0,0.0,0.0
/home/omen_pc1/ava/images/857358.jpg,0.09326388673841407,0.4275,0.5,1.0,5.361131918106702
/home/omen_pc1/ava/images/757844.jpg,0.11314964748665153,0.5347,1.0,1.0,8.837853428734471
/home/omen_pc1/ava/images/131875.jpg,0.10970957062600321,0.3599,1.0,1.0,9.114975059094629
/home/omen_pc1/ava/images/803087.jpg,0.09848611111111111,0.4118,0.25,1.0,2.5384289945000704
/home/omen_pc1/ava/images/524152.jpg,0.0750481626530208,0.3434,0.5,1.0,6.662388289393707
/home/omen_pc1/ava/images/708090.jpg,0.13628125,0.5186,1.0,1.0,7.337766567301078
/home/omen_pc1/ava/images/202988.jpg,0.0778717391304348,0.3154,1.0,1.0,12.841629211914796
/home/omen_pc1/ava/images/394171.jpg,0.052787284482758615,0.2539,0.0,0.0,0.0
/home/omen_pc1/ava/images/285311.jpg,0.059273658002167905,0.2197,0.0,0.0,0.0
/home/omen_pc1/ava/images/437448.jpg,0.09391736881048782,0.4097,0.5,1.0,5.323828875667614
/home/omen_pc1/ava/images/869987.jpg,0.1261372626329042,0.4795,0.5,1.0,3.963935712281502
/home/omen_pc1/ava/images/756757.jpg,0.0881516022674168,0.369,1.0,1.0,11.344093292444065
/home/omen_pc1/ava/images/223003.jpg,0.09263692360143043,0.336,0.0,0.0,0.0
/home/omen_pc1/ava/images/84787.jpg,0.07696158778961656,0.3244,1.0,1.0,12.993494920266148
/home/omen_pc1/ava/images/435009.jpg,0.09056734153470622,0.4131,1.0,1.0,11.041507711880788
/home/omen_pc1/ava/images/287266.jpg,0.05309673483461978,0.2119,0.0,0.0,0.0
/home/omen_pc1/ava/images/10906.jpg,0.11232200096752923,0.4682,0.0,0.0,0.0
/home/omen_pc1/ava/images/372785.jpg,0.10480403645833333,0.4126,1.0,1.0,9.541617229576529
/home/omen_pc1/ava/images/8513.jpg,0.08575260416666666,0.2806,1.0,1.0,11.661453430107201
/home/omen_pc1/ava/images/340445.jpg,0.04071207430340557,0.1711,0.6666666666666666,1.0,16.375158428390368
/home/omen_pc1/ava/images/203153.jpg,0.09549898906982769,0.364,0.5,1.0,5.23565751711158
/home/omen_pc1/ava/images/374509.jpg,0.07614510322590948,0.297,0.0,0.0,0.0
/home/omen_pc1/ava/images/576480.jpg,0.07535896543725354,0.2734,0.75,1.0,9.95236592817182
/home/omen_pc1/ava/images/816164.jpg,0.0630498082517523,0.2046,1.0,1.0,15.860476466591122
/home/omen_pc1/ava/images/949283.jpg,0.10968312499999999,0.3536,1.0,1.0,9.117172764725659
/home/omen_pc1/ava/images/318334.jpg,0.056962890625,0.1796,0.5,1.0,8.777644436824962
/home/omen_pc1/ava/images/909282.jpg,0.042218574108818005,0.1724,0.0,0.0,0.0
/home/omen_pc1/ava/images/257093.jpg,0.09408261649773858,0.336,1.0,1.0,10.628956094392173
/home/omen_pc1/ava/images/55678.jpg,0.10468589743589743,0.4232,1.0,1.0,9.55238503459678
/home/omen_pc1/ava/images/812916.jpg,0.04751177461311742,0.2234,0.0,0.0,0.0
/home/omen_pc1/ava/images/78337.jpg,0.10221093749999999,0.4568,1.0,1.0,9.783688756401439
/home/omen_pc1/ava/images/715274.jpg,0.11666614317362234,0.42,1.0,1.0,8.57146703231461
/home/omen_pc1/ava/images/956859.jpg,0.11225853921617779,0.4384,0.3333333333333333,0.0,2.969336102721137
/home/omen_pc1/ava/images/657031.jpg,0.10137367963288965,0.4652,0.0,0.0,0.0
/home/omen_pc1/ava/images/99507.jpg,0.11000784041305782,0.4211,0.25,1.0,2.2725652922673434
/home/omen_pc1/ava/images/697063.jpg,0.10494502997747487,0.4853,0.0,0.0,0.0
/home/omen_pc1/ava/images/802475.jpg,0.11336265432098766,0.4515,1.0,1.0,8.821247226343946
/home/omen_pc1/ava/images/504558.jpg,0.10018316142278091,0.4332,1.0,1.0,9.981717344493855
/home/omen_pc1/ava/images/726888.jpg,0.10221093750000002,0.4707,0.5,1.0,4.891844378200718
/home/omen_pc1/ava/images/11204.jpg,0.11041946447812605,0.4223,0.5,0.0,4.528187148553409
/home/omen_pc1/ava/images/126453.jpg,0.09230135182584269,0.4273,0.5,0.0,5.4170387552223165
/home/omen_pc1/ava/images/688389.jpg,0.10902500483989722,0.4756,0.5,1.0,4.58610390097435
/home/omen_pc1/ava/images/829430.jpg,0.10080729166666666,0.3755,1.0,1.0,9.919917334022218
/home/omen_pc1/ava/images/181116.jpg,0.11040039062499998,0.4927,1.0,1.0,9.057938965059709
/home/omen_pc1/ava/images/892479.jpg,0.05836541666666667,0.2655,0.0,0.0,0.0
/home/omen_pc1/ava/images/491935.jpg,0.11591898932824977,0.4066,1.0,1.0,8.62671427515886
/home/omen_pc1/ava/images/3973.jpg,0.11503484172754037,0.5124,0.0,0.0,0.0
/home/omen_pc1/ava/images/817699.jpg,0.10080729166666665,0.3951,0.25,1.0,2.4799793335055544
/home/omen_pc1/ava/images/793812.jpg,0.07749194964871195,0.2542,1.0,1.0,12.90456627473202
/home/omen_pc1/ava/images/689730.jpg,0.07975150517146225,0.3823,0.5,0.0,6.269474148795335
/home/omen_pc1/ava/images/650819.jpg,0.11645128622977537,0.4656,1.0,1.0,8.587281707020859
/home/omen_pc1/ava/images/151106.jpg,0.07003124999999998,0.2896,0.25,1.0,3.5698348951361014
/home/omen_pc1/ava/images/60272.jpg,0.09450378859186748,0.4524,0.0,0.0,0.0
/home/omen_pc1/ava/images/59137.jpg,0.08998538674729148,0.2601,0.5,1.0,5.556457754681482
/home/omen_pc1/ava/images/772565.jpg,0.058848019931433126,0.175,1.0,1.0,16.992925185335917
/home/omen_pc1/ava/images/255552.jpg,0.08518945312500001,0.2972,0.0,0.0,0.0
/home/omen_pc1/ava/images/759342.jpg,0.08054633371824482,0.2978,0.0,0.0,0.0
/home/omen_pc1/ava/images/905341.jpg,0.09033374995078966,0.4232,0.5,1.0,5.535029822988426
/home/omen_pc1/ava/images/824766.jpg,0.0918268656716418,0.3479,0.6666666666666666,1.0,7.260039442602343
/home/omen_pc1/ava/images/263445.jpg,0.10975926189255625,0.4645,0.5,0.0,4.555424220048526
/home/omen_pc1/ava/images/22754.jpg,0.0951015625,0.3339,0.6666666666666666,0.0,7.010049563241052
/home/omen_pc1/ava/images/18038.jpg,0.06855349722991688,0.1938,0.5,1.0,7.293573926988498
/home/omen_pc1/ava/images/34484.jpg,0.09063540359559612,0.3815,1.0,1.0,11.033216164203068
/home/omen_pc1/ava/images/477163.jpg,0.09026078935599285,0.365,0.25,1.0,2.7697519796108594
/home/omen_pc1/ava/images/177.jpg,0.10076171874999999,0.3536,1.0,1.0,9.924403954254702
/home/omen_pc1/ava/images/551820.jpg,0.05439524737770353,0.18,1.0,1.0,18.3839590443686
/home/omen_pc1/ava/images/666441.jpg,0.10330898217221962,0.3716,1.0,1.0,9.679700438176475
/home/omen_pc1/ava/images/737982.jpg,0.10095627956196665,0.4074,0.6666666666666666,0.0,6.603518568228029
/home/omen_pc1/ava/images/37760.jpg,0.10613211914439964,0.439,0.5,1.0,4.71110917251843
/home/omen_pc1/ava/images/384369.jpg,0.13044001351005743,0.4568,1.0,1.0,7.666359218238628
/home/omen_pc1/ava/images/236273.jpg,0.050178153434518404,0.1694,1.0,1.0,19.92899163387872
/home/omen_pc1/ava/images/189331.jpg,0.10549663971893004,0.4163,1.0,1.0,9.478974900662761
/home/omen_pc1/ava/images/674930.jpg,0.09085416666666665,0.3444,1.0,1.0,11.006649850951618
/home/omen_pc1/ava/images/699248.jpg,0.09423324909377521,0.322,0.25,1.0,2.6529914059443622
/home/omen_pc1/ava/images/454268.jpg,0.11556012292014026,0.4284,0.5,1.0,4.326752060877724
/home/omen_pc1/ava/images/741478.jpg,0.11005497128263972,0.3943,1.0,1.0,9.086368278919736
/home/omen_pc1/ava/images/203816.jpg,0.09851953124999999,0.3667,0.0,0.0,0.0
/home/omen_pc1/ava/images/103738.jpg,0.0963170402381273,0.343,1.0,1.0,10.382378834811288
/home/omen_pc1/ava/images/286907.jpg,0.0828076923076923,0.3162,1.0,1.0,12.076172782164422
/home/omen_pc1/ava/images/415113.jpg,0.10057295000721023,0.4403,0.5,1.0,4.971515700435895
/home/omen_pc1/ava/images/479681.jpg,0.09063540693345631,0.356,0.5,1.0,5.5166078789395785
/home/omen_pc1/ava/images/593479.jpg,0.09776615969581748,0.3328,0.5,0.0,5.114244044725329
/home/omen_pc1/ava/images/13691.jpg,0.12301313808447038,0.4683,0.0,0.0,0.0
/home/omen_pc1/ava/images/807744.jpg,0.10259790757822285,0.4569,0.5,1.0,4.873393734845804
/home/omen_pc1/ava/images/529139.jpg,0.12331863786308003,0.484,1.0,1.0,8.10907432427444
/home/omen_pc1/ava/images/938545.jpg,0.07341646779158745,0.2399,1.0,1.0,13.620922254646889
/home/omen_pc1/ava/images/681616.jpg,0.09233926005747126,0.4441,1.0,1.0,10.829629773701972
/home/omen_pc1/ava/images/75064.jpg,0.08739185533528136,0.4382,0.5,1.0,5.721356962633825
/home/omen_pc1/ava/images/189044.jpg,0.11436977882652768,0.4685,1.0,1.0,8.743568539349605
/home/omen_pc1/ava/images/326128.jpg,0.13485553816711188,0.5262,0.75,1.0,5.56150685536256
/home/omen_pc1/ava/images/802906.jpg,0.0581769547325103,0.1771,0.0,0.0,0.0
/home/omen_pc1/ava/images/858959.jpg,0.10423538630377835,0.4083,1.0,1.0,9.593670973556431
/home/omen_pc1/ava/images/836040.jpg,0.0912180211894825,0.3742,0.0,0.0,0.0
/home/omen_pc1/ava/images/463754.jpg,0.11725668176527948,0.4218,0.25,1.0,2.1320746607894097
/home/omen_pc1/ava/images/723473.jpg,0.11189188809126693,0.4772,0.0,0.0,0.0
/home/omen_pc1/ava/images/468049.jpg,0.09108672468689202,0.4124,1.0,1.0,10.97854822903635
/home/omen_pc1/ava/images/653256.jpg,0.08433998064081251,0.2884,1.0,1.0,11.856772937366497
/home/omen_pc1/ava/images/101113.jpg,0.05570338193876254,0.2358,0.0,0.0,0.0
/home/omen_pc1/ava/images/103565.jpg,0.09931473958431153,0.4113,1.0,1.0,10.068998863467465
/home/omen_pc1/ava/images/93170.jpg,0.10624414062500001,0.4493,1.0,1.0,9.41228376564884
/home/omen_pc1/ava/images/848861.jpg,0.09758847366523055,0.3351,1.0,1.0,10.247111799600637
/home/omen_pc1/ava/images/768970.jpg,0.10786490478168961,0.4189,0.25,0.0,2.317714000730646
/home/omen_pc1/ava/images/676642.jpg,0.11441342751854333,0.455,0.0,0.0,0.0
/home/omen_pc1/ava/images/784291.jpg,0.041461728060786476,0.1428,0.0,0.0,0.0
/home/omen_pc1/ava/images/510882.jpg,0.05347402389008118,0.1857,0.0,0.0,0.0
/home/omen_pc1/ava/images/33319.jpg,0.0838990695128626,0.3747,0.0,0.0,0.0
/home/omen_pc1/ava/images/568402.jpg,0.12106823991361555,0.4879,1.0,1.0,8.259804559094265
/home/omen_pc1/ava/images/318790.jpg,0.10100285537750978,0.316,0.5,1.0,4.950355097696917
/home/omen_pc1/ava/images/701913.jpg,0.08968984405282554,0.3616,0.3333333333333333,0.0,3.7165114607291168
/home/omen_pc1/ava/images/206129.jpg,0.042587499999999986,0.2072,0.0,0.0,0.0
/home/omen_pc1/ava/images/758301.jpg,0.06862354108903976,0.3106,0.0,0.0,0.0
/home/omen_pc1/ava/images/932708.jpg,0.09626000311760256,0.4526,0.0,0.0,0.0
/home/omen_pc1/ava/images/938200.jpg,0.09437875390827548,0.4407,0.6666666666666666,1.0,7.063736689240297
/home/omen_pc1/ava/images/22477.jpg,0.10066802833896202,0.3519,0.0,0.0,0.0
/home/omen_pc1/ava/images/638863.jpg,0.050429226198329305,0.2212,0.5,1.0,9.914885428413827
/home/omen_pc1/ava/images/391998.jpg,0.07237309283088236,0.3397,0.0,0.0,0.0
/home/omen_pc1/ava/images/632611.jpg,0.11141565419506214,0.428,0.0,0.0,0.0
/home/omen_pc1/ava/images/138381.jpg,0.1048539992283339,0.4818,1.0,1.0,9.537070663583975
/home/omen_pc1/ava/images/349745.jpg,0.09005513418569908,0.3588,0.0,0.0,0.0
/home/omen_pc1/ava/images/389860.jpg,0.10207421874999997,0.4786,1.0,1.0,9.79679308101489
/home/omen_pc1/ava/images/428780.jpg,0.07835059812964659,0.3694,0.0,0.0,0.0
/home/omen_pc1/ava/images/821563.jpg,0.11173985892541671,0.4722,0.0,0.0,0.0
/home/omen_pc1/ava/images/906884.jpg,0.10253999999999999,0.3974,0.3333333333333333,1.0,3.2507639295234383
/home/omen_pc1/ava/images/618439.jpg,0.07517344847775177,0.2501,1.0,1.0,13.302569194972591
/home/omen_pc1/ava/images/468532.jpg,0.13373576648817423,0.4987,0.6666666666666666,1.0,4.984954168753484
/home/omen_pc1/ava/images/832560.jpg,0.06198693637700721,0.2501,0.0,0.0,0.0
/home/omen_pc1/ava/images/635010.jpg,0.12289302884615383,0.5303,0.0,0.0,0.0
/home/omen_pc1/ava/images/803639.jpg,0.03390966715032888,0.1581,0.0,0.0,0.0
/home/omen_pc1/ava/images/773161.jpg,0.1075185185185185,0.4371,0.0,0.0,0.0
/home/omen_pc1/ava/images/221924.jpg,0.08982666666666665,0.4191,0.5,0.0,5.566275790411163
/home/omen_pc1/ava/images/13419.jpg,0.04491276041666666,0.1982,0.0,0.0,0.0
/home/omen_pc1/ava/images/637904.jpg,0.13825856854838708,0.5793,0.0,0.0,0.0
/home/omen_pc1/ava/images/483279.jpg,0.10531271802820119,0.3927,1.0,1.0,9.495529302854141
/home/omen_pc1/ava/images/32911.jpg,0.1063153277353052,0.385,1.0,1.0,9.405981445024693
/home/omen_pc1/ava/images/32906.jpg,0.13241417201186303,0.4914,1.0,1.0,7.552061722746789
/home/omen_pc1/ava/images/943081.jpg,0.08113818045162648,0.351,0.5,1.0,6.162326998423307
/home/omen_pc1/ava/images/671214.jpg,0.05811099796334013,0.1878,0.0,0.0,0.0
/home/omen_pc1/ava/images/445475.jpg,0.0964103229813229,0.343,0.5,1.0,5.186166631729494
/home/omen_pc1/ava/images/753188.jpg,0.10274399425690095,0.3917,1.0,1.0,9.73292898755329
/home/omen_pc1/ava/images/291034.jpg,0.09113935917308096,0.3613,0.5,0.0,5.486103967995429
/home/omen_pc1/ava/images/511786.jpg,0.05019558823529412,0.2129,0.0,0.0,0.0
/home/omen_pc1/ava/images/776358.jpg,0.07682511737089204,0.2836,0.0,0.0,0.0
/home/omen_pc1/ava/images/43716.jpg,0.10163701447774473,0.4432,1.0,1.0,9.838935206218283
/home/omen_pc1/ava/images/11086.jpg,0.0927638888888889,0.309,0.0,0.0,0.0
/home/omen_pc1/ava/images/612512.jpg,0.10779716354847997,0.423,1.0,1.0,9.276681937463659
/home/omen_pc1/ava/images/750501.jpg,0.09945095753302947,0.4345,1.0,1.0,10.055207358540331
/home/omen_pc1/ava/images/827619.jpg,0.09539049243614316,0.3801,1.0,1.0,10.48322505169397
/home/omen_pc1/ava/images/955674.jpg,0.09025771769462095,0.386,0.0,0.0,0.0
/home/omen_pc1/ava/images/719287.jpg,0.07872873108445147,0.3118,0.0,0.0,0.0
/home/omen_pc1/ava/images/170211.jpg,0.05298466780238501,0.1903,0.25,0.0,4.718346087068356
/home/omen_pc1/ava/images/288145.jpg,0.09488855892965484,0.335,1.0,1.0,10.538678332562148
/home/omen_pc1/ava/images/917443.jpg,0.08060983853407516,0.2842,0.5,1.0,6.202716803466135
/home/omen_pc1/ava/images/339891.jpg,0.07579028845619233,0.3426,0.0,0.0,0.0
/home/omen_pc1/ava/images/430588.jpg,0.10699823607714534,0.389,0.5,0.0,4.672974231458375
/home/omen_pc1/ava/images/183935.jpg,0.13388302034428792,0.4761,1.0,1.0,7.469207054251108
/home/omen_pc1/ava/images/217653.jpg,0.11279896253818378,0.4757,0.3333333333333333,1.0,2.955109921516309
/home/omen_pc1/ava/images/770581.jpg,0.11234516878160476,0.4969,1.0,1.0,8.90113932664044
/home/omen_pc1/ava/images/864701.jpg,0.05836541666666669,0.2844,0.0,0.0,0.0
/home/omen_pc1/ava/images/77651.jpg,0.10405338541666667,0.4665,0.5,1.0,4.805225682930186
/home/omen_pc1/ava/images/673141.jpg,0.09077133169340112,0.3475,0.5,1.0,5.508347081310353
/home/omen_pc1/ava/images/150972.jpg,0.13053240410450245,0.469,0.25,1.0,1.9152332458372054
/home/omen_pc1/ava/images/145786.jpg,0.11763568973990454,0.42,1.0,1.0,8.500821495678949
/home/omen_pc1/ava/images/523073.jpg,0.09033762104253817,0.448,1.0,1.0,11.069585278641775
/home/omen_pc1/ava/images/887031.jpg,0.09048000000000002,0.3123,0.25,1.0,2.7630415561450037
/home/omen_pc1/ava/images/375886.jpg,0.101422725486302,0.4109,0.75,1.0,7.394792403811844
/home/omen_pc1/ava/images/94074.jpg,0.10902500483989722,0.4184,0.75,1.0,6.879155851461525
/home/omen_pc1/ava/images/445633.jpg,0.047324588477366245,0.2282,0.0,0.0,0.0
/home/omen_pc1/ava/images/845686.jpg,0.11234780841639172,0.41,1.0,1.0,8.900930192547472
/home/omen_pc1/ava/images/9470.jpg,0.1049716503468956,0.3765,0.5,0.0,4.763190807686362
/home/omen_pc1/ava/images/438084.jpg,0.10254,0.4287,0.0,0.0,0.0
/home/omen_pc1/ava/images/766318.jpg,0.11982588957474971,0.4849,0.0,0.0,0.0
/home/omen_pc1/ava/images/626594.jpg,0.05086099835354736,0.2457,0.0,0.0,0.0
/home/omen_pc1/ava/images/600468.jpg,0.03754306102362204,0.1451,1.0,1.0,26.636080616090453
/home/omen_pc1/ava/images/696315.jpg,0.05463024599645858,0.2616,0.0,0.0,0.0
/home/omen_pc1/ava/images/581199.jpg,0.09070346565648604,0.3385,1.0,1.0,11.024937060147401
/home/omen_pc1/ava/images/801903.jpg,0.09159561038340128,0.2978,0.0,0.0,0.0
/home/omen_pc1/ava/images/6937.jpg,0.10221093750000002,0.4106,0.6666666666666666,1.0,6.52245917093429
/home/omen_pc1/ava/images/854123.jpg,0.10651470501176923,0.3816,1.0,1.0,9.388375059476587
/home/omen_pc1/ava/images/593594.jpg,0.08948546079241844,0.366,0.0,0.0,0.0
/home/omen_pc1/ava/images/120408.jpg,0.044358127934272296,0.1832,0.0,0.0,0.0
/home/omen_pc1/ava/images/890335.jpg,0.08626041666666667,0.3452,0.0,0.0,0.0
/home/omen_pc1/ava/images/368930.jpg,0.098250606040899,0.3595,1.0,1.0,10.178054266492033
/home/omen_pc1/ava/images/482757.jpg,0.1016130204418096,0.4246,0.25,0.0,2.4603146222109076
/home/omen_pc1/ava/images/405.jpg,0.07191080729166667,0.2456,0.0,0.0,0.0
/home/omen_pc1/ava/images/294887.jpg,0.08860807922092298,0.3556,0.25,1.0,2.8214131510139726
/home/omen_pc1/ava/images/232772.jpg,0.09618014781074191,0.4416,1.0,1.0,10.397155990732577
/home/omen_pc1/ava/images/561640.jpg,0.09587833333333333,0.4467,0.5,0.0,5.214942548716255
/home/omen_pc1/ava/images/579574.jpg,0.08875502670494914,0.3671,0.0,0.0,0.0
/home/omen_pc1/ava/images/500553.jpg,0.10285893953010565,0.348,0.0,0.0,0.0
/home/omen_pc1/ava/images/91582.jpg,0.05593969555035129,0.186,0.0,0.0,0.0
/home/omen_pc1/ava/images/124453.jpg,0.1106351728017619,0.4617,1.0,1.0,9.038716844523018
/home/omen_pc1/ava/images/599328.jpg,0.11137789105643889,0.4124,0.6666666666666666,1.0,5.985628389469544
/home/omen_pc1/ava/images/797849.jpg,0.057434567964356774,0.2796,0.0,0.0,0.0
/home/omen_pc1/ava/images/426944.jpg,0.09046864683582266,0.4327,1.0,1.0,11.05355319191126
/home/omen_pc1/ava/images/289349.jpg,0.09091952795492031,0.3542,1.0,1.0,10.998737262426392
/home/omen_pc1/ava/images/903495.jpg,0.10420080652822865,0.4056,1.0,1.0,9.596854701207075
/home/omen_pc1/ava/images/374972.jpg,0.04307896205357142,0.1925,0.0,0.0,0.0
/home/omen_pc1/ava/images/464342.jpg,0.09228825378902522,0.4048,0.0,0.0,0.0
/home/omen_pc1/ava/images/479849.jpg,0.10018385506003431,0.377,0.0,0.0,0.0
/home/omen_pc1/ava/images/295607.jpg,0.10214257812500001,0.452,0.5,1.0,4.895118266822188
/home/omen_pc1/ava/images/890409.jpg,0.09090120888215268,0.338,0.3333333333333333,1.0,3.6669846026522883
/home/omen_pc1/ava/images/687656.jpg,0.10078122775487826,0.4395,0.75,1.0,7.441862107734609
/home/omen_pc1/ava/images/858634.jpg,0.0868349644128114,0.299,1.0,1.0,11.516098460592708
/home/omen_pc1/ava/images/207295.jpg,0.09708183020937632,0.4384,1.0,1.0,10.30058866672889
/home/omen_pc1/ava/images/448182.jpg,0.09355681818181819,0.3382,1.0,1.0,10.688691849872464
/home/omen_pc1/ava/images/851343.jpg,0.07396640082408996,0.3709,0.5,0.0,6.759826007880541
/home/omen_pc1/ava/images/693794.jpg,0.11006860360624457,0.488,1.0,1.0,9.085242905209952
/home/omen_pc1/ava/images/689771.jpg,0.10962186584454096,0.4419,0.3333333333333333,1.0,3.040755881732996
/home/omen_pc1/ava/images/41954.jpg,0.06659637721238937,0.2029,0.5,1.0,7.5079159096807695
/home/omen_pc1/ava/images/88440.jpg,0.043859049479166655,0.1631,0.0,0.0,0.0
/home/omen_pc1/ava/images/107287.jpg,0.1091031776197862,0.49,0.0,0.0,0.0
/home/omen_pc1/ava/images/919089.jpg,0.04289321606163736,0.1905,0.0,0.0,0.0
/home/omen_pc1/ava/images/832370.jpg,0.0705802260437858,0.2203,0.0,0.0,0.0
/home/omen_pc1/ava/images/846650.jpg,0.12423494185059936,0.508,1.0,1.0,8.04926524779611
/home/omen_pc1/ava/images/934559.jpg,0.10902500000000001,0.4404,1.0,1.0,9.172208209126346
/home/omen_pc1/ava/images/101821.jpg,0.11320312499999999,0.4958,0.0,0.0,0.0
/home/omen_pc1/ava/images/71313.jpg,0.09073416666666666,0.3305,0.25,1.0,2.755301659610033
/home/omen_pc1/ava/images/835436.jpg,0.07813180555555556,0.3238,0.5,1.0,6.399442537450071
/home/omen_pc1/ava/images/914128.jpg,0.09060474137931034,0.259,0.0,0.0,0.0
/home/omen_pc1/ava/images/665824.jpg,0.07994666994911417,0.3772,1.0,1.0,12.508338379028134
/home/omen_pc1/ava/images/829824.jpg,0.06802957024922157,0.2915,0.0,0.0,0.0
/home/omen_pc1/ava/images/681156.jpg,0.0907034664909511,0.3422,1.0,1.0,11.024936958718811
/home/omen_pc1/ava/images/48009.jpg,0.12292501246468909,0.4382,0.25,1.0,2.0337602167973254
/home/omen_pc1/ava/images/373014.jpg,0.07926241619636268,0.28,1.0,1.0,12.616319915388722
/home/omen_pc1/ava/images/49865.jpg,0.10263894700585349,0.3946,1.0,1.0,9.742890288449374
/home/omen_pc1/ava/images/120674.jpg,0.09631704006862662,0.4325,1.0,1.0,10.382378853082407
/home/omen_pc1/ava/images/825761.jpg,0.08547759856630825,0.3087,0.0,0.0,0.0
/home/omen_pc1/ava/images/682022.jpg,0.09084123529262154,0.3818,0.0,0.0,0.0
/home/omen_pc1/ava/images/808303.jpg,0.09175501145475373,0.3414,1.0,1.0,10.898587272185349
/home/omen_pc1/ava/images/26957.jpg,0.09122139764996909,0.28,0.0,0.0,0.0
/home/omen_pc1/ava/images/648932.jpg,0.09106774400855015,0.282,1.0,1.0,10.980836418942278
/home/omen_pc1/ava/images/86518.jpg,0.09060977479840673,0.329,1.0,1.0,11.036336887767916
/home/omen_pc1/ava/images/614462.jpg,0.09822411275409731,0.4355,0.0,0.0,0.0
/home/omen_pc1/ava/images/10922.jpg,0.04967643229166666,0.2255,0.0,0.0,0.0
/home/omen_pc1/ava/images/711796.jpg,0.06603251952432757,0.3013,0.0,0.0,0.0
/home/omen_pc1/ava/images/913066.jpg,0.09086566418950165,0.3758,1.0,1.0,11.005257144376182
/home/omen_pc1/ava/images/800920.jpg,0.11882779686903397,0.5204,1.0,1.0,8.415539346422031
/home/omen_pc1/ava/images/420192.jpg,0.14533661766021339,0.5005,1.0,1.0,6.880578453655282
/home/omen_pc1/ava/images/432093.jpg,0.09837000363372092,0.409,1.0,1.0,10.165700549564717
/home/omen_pc1/ava/images/648092.jpg,0.09745421245421246,0.3417,1.0,1.0,10.261229092275888
/home/omen_pc1/ava/images/10592.jpg,0.09185851848061911,0.3444,0.5,1.0,5.4431533217628925
/home/omen_pc1/ava/images/924528.jpg,0.13666499999999998,0.5538,0.0,0.0,0.0
/home/omen_pc1/ava/images/492646.jpg,0.09056734236917123,0.4494,0.0,0.0,0.0
/home/omen_pc1/ava/images/377360.jpg,0.08319565850815851,0.3099,0.5,1.0,6.009928991077917
/home/omen_pc1/ava/images/782303.jpg,0.056913439362082464,0.2595,0.0,0.0,0.0
/home/omen_pc1/ava/images/325128.jpg,0.09425393333435067,0.32,0.3333333333333333,1.0,3.5365456012417744
